"match_id","match_date","A_id","B_id","y","dRank","dDecay","wWR_A","wWR_B","dW"
8493,2024-09-16,209131,144970,1,-87,13.3297716031958,0.580542532547098,0.28016108597445,0.300381446572648
8493,2024-09-16,144970,209131,0,87,13.3297716031958,0.25660522133444,0.613895236932356,-0.357290015597917
8494,2024-09-16,106210,209849,1,-41,13.3297716031958,0.362335700136949,0.500703527240718,-0.138367827103769
8494,2024-09-16,209849,106210,0,41,13.3297716031958,0.46922423201344,0.38580225371206,0.0834219783013796
8495,2024-09-16,134794,208147,1,-540,13.3297716031958,0.0460441098124212,0.428574596923851,-0.38253048711143
8495,2024-09-16,208147,134794,0,540,13.3297716031958,0.263646713015332,0.108174701762027,0.155472011253305
8496,2024-09-16,208316,202146,1,-183,13.3297716031958,0.566778962276071,0.510112092277228,0.0566668699988427
8496,2024-09-16,202146,208316,0,183,13.3297716031958,0.470968087121131,0.577794360227462,-0.106826273106332
8497,2024-09-16,208316,210558,1,-257,13.3297716031958,0.588263477044381,0.578049855214603,0.0102136218297786
8497,2024-09-16,210558,208316,0,257,13.3297716031958,0.557893971774295,0.598225966630304,-0.0403319948560092
8498,2024-09-16,202146,206470,1,89,13.3297716031958,0.437403457949464,0.50921588944923,-0.0718124314997665
8498,2024-09-16,206470,202146,0,-89,13.3297716031958,0.484919832644596,0.47483085105479,0.0100889815898066
8499,2024-09-16,206470,105882,1,111,13.3297716031958,0.462836653659846,0.553146047565835,-0.0903093939059885
8499,2024-09-16,105882,206470,0,-111,13.3297716031958,0.541425766743171,0.486233505452019,0.0551922612911525
8500,2024-09-16,208316,144821,1,-170,13.3297716031958,0.607717735651095,0.516164400566486,0.0915533350846089
8500,2024-09-16,144821,208316,0,170,13.3297716031958,0.503689055403911,0.61677137595503,-0.113082320551119
8501,2024-09-16,202146,200484,1,158,13.3297716031958,0.507589064573816,0.47732973900861,0.0302593255652062
8501,2024-09-16,200484,202146,0,-158,13.3297716031958,0.465142504358525,0.536500538803274,-0.0713580344447486
8502,2024-09-16,210558,207546,1,166,13.3297716031958,0.539096348915615,0.396195098070184,0.142901250845431
8502,2024-09-16,207546,210558,0,-166,13.3297716031958,0.352736385545866,0.554119791407068,-0.201383405861202
8503,2024-09-16,105882,207732,1,-170,13.3297716031958,0.530191848713468,0.403608955671798,0.12658289304167
8503,2024-09-16,207732,105882,0,170,13.3297716031958,0.370511876550042,0.539741642929792,-0.16922976637975
8504,2024-09-16,210558,207608,1,272,13.3297716031958,0.568194753228517,0.684627437665346,-0.11643268443683
8504,2024-09-16,207608,210558,0,-272,13.3297716031958,0.665677583231012,0.581408306969275,0.0842692762617373
8505,2024-09-16,208316,210338,1,-123,13.3297716031958,0.625416538463668,0.509596000820961,0.115820537642707
8505,2024-09-16,210338,208316,0,123,13.3297716031958,0.491697725688856,0.633680257572082,-0.141982531883227
8506,2024-09-16,200484,200216,1,-60,13.3297716031958,0.453562107454254,0.478390784327206,-0.024828676872952
8506,2024-09-16,200216,200484,0,60,13.3297716031958,0.463654218357458,0.466835998140963,-0.00318177978350553
8507,2024-09-16,202146,208119,1,147,13.3297716031958,0.562205270615222,0.485671758916975,0.076533511698247
8507,2024-09-16,208119,202146,0,-147,13.3297716031958,0.465197357291553,0.585208744968764,-0.12001138767721
8508,2024-09-16,144821,133872,1,117,13.3297716031958,0.491802520440276,0.510522474177335,-0.0187199537370585
8508,2024-09-16,133872,144821,0,-117,13.3297716031958,0.496248255767807,0.503518953921759,-0.00727069815395165
8509,2024-09-16,207546,122352,1,-138,13.3297716031958,0.317869249615493,0.726095233868862,-0.408225984253369
8509,2024-09-16,122352,207546,0,138,13.3297716031958,0.678175115479197,0.379230780866188,0.298944334613009
8510,2024-09-16,105882,210731,1,-627,13.3297716031958,0.548910934140252,0.0862061567931735,0.462704777347079
8510,2024-09-16,210731,105882,0,627,13.3297716031958,0.0735288735832818,0.557722019345548,-0.484193145762266
8511,2024-09-16,207608,106162,1,-126,13.3297716031958,0.647748503591756,0.362067087219521,0.285681416372235
8511,2024-09-16,106162,207608,0,126,13.3297716031958,0.347434378621508,0.656987069385766,-0.309552690764257
8512,2024-09-16,208316,208094,1,-1257,13.3297716031958,0.641587233536208,0.5,0.141587233536208
8512,2024-09-16,208094,208316,0,1257,13.3297716031958,0.25,0.649160079061085,-0.399160079061085
8513,2024-09-16,200484,207502,1,-272,13.3297716031958,0.479480292741826,0.57537653022148,-0.095896237479655
8513,2024-09-16,207502,200484,0,272,13.3297716031958,0.489464496299507,0.491538747270302,-0.00207425097079539
8514,2024-09-16,208119,144656,1,-123,13.3297716031958,0.446379398625098,0.504577722318759,-0.0581983236936613
8514,2024-09-16,144656,208119,0,123,13.3297716031958,0.473953458475451,0.467903530713668,0.00604992776178331
8515,2024-09-16,207546,208353,1,-16,13.3297716031958,0.430463794012704,0.390840792378109,0.0396230016345949
8515,2024-09-16,208353,207546,0,16,13.3297716031958,0.379211047155815,0.473884863954317,-0.0946738167985018
8516,2024-09-16,133872,105841,1,-26,13.3297716031958,0.482750541151391,0.554053680824325,-0.0713031396729337
8516,2024-09-16,105841,133872,0,26,13.3297716031958,0.535788322611907,0.496446942862565,0.039341379749342
8517,2024-09-16,206470,207663,1,-9,13.3297716031958,0.507677265763174,0.38052938274982,0.127147883013354
8517,2024-09-16,207663,206470,0,9,13.3297716031958,0.3697063523219,0.527402692570412,-0.157696340248512
8518,2024-09-16,210558,209911,1,193,13.3297716031958,0.593837183737918,0.718171363865916,-0.124334180127998
8518,2024-09-16,209911,210558,0,-193,13.3297716031958,0.688210755882755,0.605549264193096,0.0826614916896591
8519,2024-09-16,207732,106220,1,1,13.3297716031958,0.342431520620168,0.593413113644098,-0.25098159302393
8519,2024-09-16,106220,207732,0,-1,13.3297716031958,0.567151445361404,0.388756449820042,0.178394995541362
8520,2024-09-16,200216,209142,1,-288,13.3297716031958,0.449798424368618,0.391358495396283,0.0584399289723355
8520,2024-09-16,209142,200216,0,288,13.3297716031958,0.358851005572338,0.46576349208903,-0.106912486516692
8521,2024-09-16,210338,125847,1,15,13.3297716031958,0.475014054268329,0.642431120952047,-0.167417066683718
8521,2024-09-16,125847,210338,0,-15,13.3297716031958,0.621926085269588,0.492242641051368,0.12968344421822
8522,2024-09-16,122352,202235,1,110,13.3297716031958,0.63618856866477,0.573547234626625,0.0626413340381452
8522,2024-09-16,202235,122352,0,-110,13.3297716031958,0.555234444894093,0.657399341874678,-0.102164896980586
8523,2024-09-16,144821,123809,1,89,13.3297716031958,0.514707319928675,0.582536294669101,-0.067828974740426
8523,2024-09-16,123809,144821,0,-89,13.3297716031958,0.566164408028996,0.525402532198435,0.0407618758305609
8524,2024-09-16,202146,105671,1,90,13.3297716031958,0.605915509708244,0.530160617853761,0.0757548918544824
8524,2024-09-16,105671,202146,0,-90,13.3297716031958,0.513287689695023,0.624653172010923,-0.1113654823159
8525,2024-09-16,210338,210142,1,-202,13.3297716031958,0.508376368937269,0.505310561109863,0.0030658078274054
8525,2024-09-16,210142,210338,0,202,13.3297716031958,0.466969844867733,0.523516389611737,-0.0565465447440038
8526,2024-09-16,144821,211542,1,-429,13.3297716031958,0.53563649302532,0.50733702194561,0.0282994710797102
8526,2024-09-16,211542,144821,0,429,13.3297716031958,0.483060424911958,0.545438411092509,-0.0623779861805508
8527,2024-09-16,122352,200462,1,-131,13.3297716031958,0.676273123114507,0.465286399280824,0.210986723833683
8527,2024-09-16,200462,122352,0,131,13.3297716031958,0.438772228186947,0.693175978725875,-0.254403750538928
8528,2024-09-16,207502,208322,1,29,13.3297716031958,0.425875175857905,0.416321562495523,0.0095536133623822
8528,2024-09-16,208322,207502,0,-29,13.3297716031958,0.332246604910027,0.491887209968755,-0.159640605058728
8529,2024-09-16,210558,209943,1,-99,13.3297716031958,0.616604818833174,0.504004813553189,0.112600005279984
8529,2024-09-16,209943,210558,0,99,13.3297716031958,0.450289970048634,0.62705754539744,-0.176767575348806
8530,2024-09-16,210338,200703,1,-459,13.3297716031958,0.537751766769499,0.14934472253287,0.388407044236629
8530,2024-09-16,200703,210338,0,459,13.3297716031958,0.114996485957665,0.551161229430505,-0.43616474347284
8531,2024-09-16,144821,200263,1,-271,13.3297716031958,0.554835079882877,0.580322582051541,-0.0254875021686644
8531,2024-09-16,200263,144821,0,271,13.3297716031958,0.494532135240118,0.563851122257437,-0.0693189870173193
8532,2024-09-16,122352,211493,1,-787,13.3297716031958,0.708401314728345,0.5,0.208401314728345
8532,2024-09-16,211493,122352,0,787,13.3297716031958,0.25,0.72218705241366,-0.47218705241366
8533,2024-09-16,207502,210214,1,-86,13.3297716031958,0.544284690906259,0.34498692150296,0.199297769403299
8533,2024-09-16,210214,207502,0,86,13.3297716031958,0.275322076681227,0.586885755432512,-0.311563678751285
8534,2024-09-16,200462,200070,1,60,13.3297716031958,0.415116944663127,0.407971727540079,0.00714521712304778
8534,2024-09-16,200070,200462,0,-60,13.3297716031958,0.375374551535929,0.445036389661299,-0.06966183812537
8535,2024-09-16,210142,210393,1,-180,13.3297716031958,0.434037045734231,0.538585451005438,-0.104548405271207
8535,2024-09-16,210393,210142,0,180,13.3297716031958,0.49768826846569,0.471321794101739,0.0263664743639504
8536,2024-09-16,211542,200030,1,270,13.3297716031958,0.46100105160055,0.762718473923869,-0.301717422323319
8536,2024-09-16,200030,211542,0,-270,13.3297716031958,0.678411132798044,0.484539980502209,0.193871152295835
8537,2024-09-16,209943,210682,1,-64,13.3297716031958,0.406921845997864,0.269105654263983,0.137816191733881
8537,2024-09-16,210682,209943,0,64,13.3297716031958,0.247268713401946,0.45902407477118,-0.211755361369234
1129,2024-09-18,208278,111454,1,-47,13.5990508518309,0.485155712632111,0.622996635784983,-0.137840923152873
1129,2024-09-18,111454,208278,0,47,13.5990508518309,0.602470915297292,0.502573794065064,0.099897121232228
1130,2024-09-18,209279,105339,1,-104,13.5990508518309,0.543363858636015,0.46727118282112,0.0760926758148949
1130,2024-09-18,105339,209279,0,104,13.5990508518309,0.439005210799866,0.554960788214511,-0.115955577414645
1131,2024-09-18,144870,202320,1,-23,13.5990508518309,0.673951618237712,0.527531788565419,0.146419829672293
1131,2024-09-18,202320,144870,0,23,13.5990508518309,0.512515212989882,0.681077881381377,-0.168562668391495
1132,2024-09-18,208230,200666,1,-140,13.5990508518309,0.482119469573653,0.45802897484123,0.0240904947324234
1132,2024-09-18,200666,208230,0,140,13.5990508518309,0.440328930466076,0.498815939783013,-0.0584870093169366
1133,2024-09-18,208230,111805,1,113,13.5990508518309,0.5144694466134,0.605513449845995,-0.0910440032325952
1133,2024-09-18,111805,208230,0,-113,13.5990508518309,0.591077733039102,0.529174755047572,0.06190297799153
1134,2024-09-18,208278,212465,1,-1158,13.5990508518309,0.51885187545823,0.408600480353557,0.110251395104673
1134,2024-09-18,212465,208278,0,1158,13.5990508518309,0.369020010341499,0.534098328576613,-0.165078318235113
1135,2024-09-18,202320,208279,1,44,13.5990508518309,0.498329890651548,0.615556568688612,-0.117226678037064
1135,2024-09-18,208279,202320,0,-44,13.5990508518309,0.595856301348465,0.511841082934997,0.0840152184134676
1136,2024-09-18,209279,117360,1,-61,13.5990508518309,0.565983265521288,0.447687068969836,0.118296196551452
1136,2024-09-18,117360,209279,0,61,13.5990508518309,0.434714184218273,0.576472942073763,-0.14175875785549
1137,2024-09-18,105339,200647,1,103,13.5990508518309,0.413963881639391,0.669169975649263,-0.255206094009872
1137,2024-09-18,200647,105339,0,-103,13.5990508518309,0.65361119343493,0.44558813066633,0.2080230627686
1138,2024-09-18,144870,134068,1,-131,13.5990508518309,0.687899297639666,0.362414090723064,0.325485206916602
1138,2024-09-18,134068,144870,0,131,13.5990508518309,0.349046413146451,0.694435018467123,-0.345388605320672
1139,2024-09-18,200666,200318,1,207,13.5990508518309,0.423945987038006,0.559800879130643,-0.135854892092637
1139,2024-09-18,200318,200666,0,-207,13.5990508518309,0.54018408943244,0.444609912907506,0.0955741765249339
1140,2024-09-18,111454,106078,1,-75,13.5990508518309,0.583254567195601,0.419133010541976,0.164121556653624
1140,2024-09-18,106078,111454,0,75,13.5990508518309,0.404748515600704,0.596136165031102,-0.191387649430398
1141,2024-09-18,105477,210317,1,-164,13.5990508518309,0.628704036612907,0.555864052366127,0.0728399842467793
1141,2024-09-18,210317,105477,0,164,13.5990508518309,0.525503200760545,0.639170480390934,-0.113667279630389
1142,2024-09-18,106034,106283,1,20,13.5990508518309,0.586929414992336,0.681407596499015,-0.0944781815066794
1142,2024-09-18,106283,106034,0,-20,13.5990508518309,0.659474510186004,0.60130825415297,0.0581662560330332
1143,2024-09-18,209409,144751,1,-498,13.5990508518309,0.561125208944491,0.303168738603367,0.257956470341124
1143,2024-09-18,144751,209409,0,498,13.5990508518309,0.256342362286335,0.571443424525726,-0.315101062239391
1144,2024-09-18,106187,207494,1,-72,13.5990508518309,0.390590898877256,0.507015330813305,-0.116424431936049
1144,2024-09-18,207494,106187,0,72,13.5990508518309,0.49356290584731,0.411933617815613,0.0816292880316975
1145,2024-09-18,207494,105430,1,143,13.5990508518309,0.480805885103599,0.684584485449404,-0.203778600345805
1145,2024-09-18,105430,207494,0,-143,13.5990508518309,0.665812445652418,0.493887278400403,0.171925167252015
1146,2024-09-18,105477,133297,1,-204,13.5990508518309,0.649063025622102,0.484371856948216,0.164691168673887
1146,2024-09-18,133297,105477,0,204,13.5990508518309,0.404263181431733,0.65842761495082,-0.254164433519087
1147,2024-09-18,106283,200711,1,-97,13.5990508518309,0.638909353489379,0.513158591641024,0.125750761848354
1147,2024-09-18,200711,106283,0,97,13.5990508518309,0.497578307355007,0.649829136685582,-0.152250829330575
1148,2024-09-18,209409,209038,1,-677,13.5990508518309,0.581287609695944,0.226564466422298,0.354723143273646
1148,2024-09-18,209038,209409,0,677,13.5990508518309,0.207780665398029,0.590689697176719,-0.38290903177869
1149,2024-09-18,210317,111456,1,153,13.5990508518309,0.498287153491903,0.554890407995065,-0.0566032545031622
1149,2024-09-18,111456,210317,0,-153,13.5990508518309,0.5074303336047,0.522991631569222,-0.0155612979645224
1150,2024-09-18,106034,202195,1,-52,13.5990508518309,0.614719722654446,0.573733394884548,0.0409863277698986
1150,2024-09-18,202195,106034,0,52,13.5990508518309,0.55627814374682,0.627258266698633,-0.0709801229518134
1151,2024-09-18,144751,207182,1,449,13.5990508518309,0.222045929534275,0.425385782566535,-0.20333985303226
1151,2024-09-18,207182,144751,0,-449,13.5990508518309,0.409946667023785,0.313847333604899,0.0960993334188862
1152,2024-09-18,106187,124187,1,-101,13.5990508518309,0.431831991649622,0.5,-0.0681680083503777
1152,2024-09-18,124187,106187,0,101,13.5990508518309,0.25,0.450427838396927,-0.200427838396927
8538,2024-09-23,207678,209226,1,-80,14.2962890986776,0.573519737849794,0.423099172232048,0.150420565617746
8538,2024-09-23,209226,207678,0,80,14.2962890986776,0.40433286547283,0.587319401044794,-0.182986535571964
8539,2024-09-23,209226,207411,1,158,14.2962890986776,0.387160592581951,0.709370866104418,-0.322210273522467
8539,2024-09-23,207411,209226,0,-158,14.2962890986776,0.689527343505034,0.412127893297005,0.27739945020803
8540,2024-09-23,207678,105911,1,-23,14.2962890986776,0.600254020464991,0.627924441470733,-0.0276704210057417
8540,2024-09-23,105911,207678,0,23,14.2962890986776,0.607531507247739,0.612402463205773,-0.00487095595803411
8541,2024-09-23,207411,123961,1,-57,14.2962890986776,0.670763792434605,0.547911765840992,0.122852026593613
8541,2024-09-23,123961,207411,0,57,14.2962890986776,0.530185932907537,0.679485689669484,-0.149299756761947
8542,2024-09-23,105911,208361,1,73,14.2962890986776,0.588421499510491,0.54649423252411,0.0419272669863814
8542,2024-09-23,208361,105911,0,-73,14.2962890986776,0.522833083692503,0.600972963371017,-0.078139879678514
8543,2024-09-23,207678,106228,1,-879,14.2962890986776,0.623834291916141,0.5,0.123834291916141
8543,2024-09-23,106228,207678,0,879,14.2962890986776,0.25,0.634611097618376,-0.384611097618376
8544,2024-09-23,209226,210377,1,-123,14.2962890986776,0.435140476079346,0.653427940982597,-0.218287464903251
8544,2024-09-23,210377,209226,0,123,14.2962890986776,0.630470691136009,0.456419248944925,0.174051442191084
8545,2024-09-23,106228,200116,1,973,14.2962890986776,0.166666666666667,0.586388591385291,-0.419721924718624
8545,2024-09-23,200116,106228,0,-973,14.2962890986776,0.565896463426351,0.375,0.190896463426351
8546,2024-09-23,209226,106198,1,179,14.2962890986776,0.476153041121996,0.712180829554729,-0.236027788432733
8546,2024-09-23,106198,209226,0,-179,14.2962890986776,0.695445207375102,0.494504221902409,0.200940985472693
8547,2024-09-23,207411,106264,1,-171,14.2962890986776,0.687757403936147,0.715758868844211,-0.0280014649080641
8547,2024-09-23,106264,207411,0,171,14.2962890986776,0.682804623011588,0.69561291281821,-0.012808289806622
8548,2024-09-23,208361,126197,1,-257,14.2962890986776,0.501135785356179,0.428132972947691,0.0730028124084878
8548,2024-09-23,126197,208361,0,257,14.2962890986776,0.401954817780015,0.521013474557128,-0.119058656777113
8549,2024-09-23,123961,208364,1,-169,14.2962890986776,0.513571076874718,0.507981069806588,0.00559000706813007
8549,2024-09-23,208364,123961,0,169,14.2962890986776,0.466973034090236,0.528351499089521,-0.0613784649992852
8550,2024-09-23,210377,106057,1,199,14.2962890986776,0.609071829402184,0.660308732232996,-0.0512369028308125
8550,2024-09-23,106057,210377,0,-199,14.2962890986776,0.639598026611143,0.621904792429298,0.0176932341818453
8551,2024-09-23,207678,207130,1,-102,14.2962890986776,0.644787609804102,0.481485764177544,0.163301845626558
8551,2024-09-23,207130,207678,0,102,14.2962890986776,0.456419596468981,0.654412626051974,-0.197993029582993
8552,2024-09-23,105911,207799,1,-111,14.2962890986776,0.612781545293063,0.517330849399316,0.0954506958937462
8552,2024-09-23,207799,105911,0,111,14.2962890986776,0.49665801492542,0.623911302883851,-0.127253287958431
8553,2024-09-23,200116,208223,1,-148,14.2962890986776,0.546788222926348,0.50726488897282,0.039523333953528
8553,2024-09-23,208223,200116,0,148,14.2962890986776,0.488448254068407,0.561591658822903,-0.0731434047544955
8554,2024-09-23,106198,127123,1,-186,14.2962890986776,0.679478071210772,0.581021101521875,0.0984569696888972
8554,2024-09-23,127123,106198,0,186,14.2962890986776,0.561192038554084,0.686671954374464,-0.12547991582038
8555,2024-09-23,207411,111505,1,-84,14.2962890986776,0.703082858531715,0.630916800799453,0.072166057732262
8555,2024-09-23,111505,207411,0,84,14.2962890986776,0.609994314269517,0.710194947387258,-0.100200633117741
8556,2024-09-23,208361,209254,1,-230,14.2962890986776,0.539367776019239,0.488275567268353,0.0510922087508857
8556,2024-09-23,209254,208361,0,230,14.2962890986776,0.470659741548519,0.556367351048539,-0.0857076095000199
8557,2024-09-23,123961,144918,1,-309,14.2962890986776,0.542260186238412,0.284440610588592,0.25781957564982
8557,2024-09-23,144918,123961,0,309,14.2962890986776,0.228731394836094,0.555372050343744,-0.32664065550765
8558,2024-09-23,106057,105180,1,-149,14.2962890986776,0.620147001120318,0.437135313727009,0.18301168739331
8558,2024-09-23,105180,106057,0,149,14.2962890986776,0.421693417565988,0.631357897092947,-0.209664479526959
8559,2024-09-23,207678,105700,1,-255,14.2962890986776,0.663529794496218,0.37528148975312,0.288248304743098
8559,2024-09-23,105700,207678,0,255,14.2962890986776,0.352111384009472,0.672178275621827,-0.320066891612355
8560,2024-09-23,210377,207831,1,-429,14.2962890986776,0.633922001158435,0.392389547194824,0.241532453963611
8560,2024-09-23,207831,210377,0,429,14.2962890986776,0.261251893754359,0.645198842241705,-0.383946948487346
8561,2024-09-23,105911,105868,1,-329,14.2962890986776,0.634419134731254,0.256917923609754,0.3775012111215
8561,2024-09-23,105868,105911,0,329,14.2962890986776,0.23794261051533,0.644355753327316,-0.406413142811987
8562,2024-09-23,106228,200331,1,540,14.2962890986776,0.5,0.653466171982535,-0.153466171982535
8562,2024-09-23,200331,106228,0,-540,14.2962890986776,0.613642446796401,0.583333333333333,0.0303091134630672
8563,2024-09-23,126197,209875,1,-198,14.2962890986776,0.378793519411889,0.239851898702733,0.138941620709156
8563,2024-09-23,209875,126197,0,198,14.2962890986776,0.188026561833471,0.412638269348636,-0.224611707515165
8564,2024-09-23,207799,208411,1,-571,14.2962890986776,0.477573891079334,0.430924576738938,0.0466493143403964
8564,2024-09-23,208411,207799,0,571,14.2962890986776,0.357845308098346,0.496905343395446,-0.1390600352971
8565,2024-09-23,208364,206307,1,-25,14.2962890986776,0.432091382217919,0.46464163930524,-0.0325502570873208
8565,2024-09-23,206307,208364,0,25,14.2962890986776,0.440614186510927,0.471564144463366,-0.0309499579524386
8566,2024-09-23,106264,208078,1,-178,14.2962890986776,0.652751307581034,0.447970641762372,0.204780665818662
8566,2024-09-23,208078,106264,0,178,14.2962890986776,0.416583161671397,0.667390934810158,-0.250807773138761
8567,2024-09-23,207130,126663,1,101,14.2962890986776,0.433834172486946,0.618782431233228,-0.184948258746282
8567,2024-09-23,126663,207130,0,-101,14.2962890986776,0.603594820927558,0.460529289891941,0.143065531035617
8568,2024-09-23,209226,106380,1,-125,14.2962890986776,0.51161317844263,0.439565649476035,0.0720475289665948
8568,2024-09-23,106380,209226,0,125,14.2962890986776,0.424015869388197,0.52760191400323,-0.103586044615033
8569,2024-09-23,209254,110774,1,-978,14.2962890986776,0.454270729805331,0.133641284280055,0.320629445525276
8569,2024-09-23,110774,209254,0,978,14.2962890986776,0.105455000798992,0.472634319399544,-0.367179318600551
8570,2024-09-23,105700,207815,1,19,14.2962890986776,0.331635978481556,0.437094076542923,-0.105458098061368
8570,2024-09-23,207815,105700,0,-19,14.2962890986776,0.403794579420989,0.368365741224488,0.0354288381965004
8571,2024-09-23,208078,105868,1,-81,14.2962890986776,0.389306069457662,0.221577455693233,0.167728613764429
8571,2024-09-23,105868,208078,0,81,14.2962890986776,0.207318554229117,0.426835797591604,-0.219517243362487
8572,2024-09-23,200331,144918,1,51,14.2962890986776,0.578393803676736,0.191270118546873,0.387123685129863
8572,2024-09-23,144918,200331,0,-51,14.2962890986776,0.164352687926166,0.601296023451645,-0.436943335525479
8573,2024-09-23,209254,122081,1,-1219,14.2962890986776,0.489802285199082,0.117917086251174,0.371885198947908
8573,2024-09-23,122081,209254,0,1219,14.2962890986776,0.0954149746583009,0.505887713485492,-0.410472738827191
8574,2024-09-23,105700,213061,1,-1390,14.2962890986776,0.401268848559969,0.5,-0.0987311514400309
8574,2024-09-23,213061,105700,0,1390,14.2962890986776,0.25,0.430913705787812,-0.180913705787812
8575,2024-09-23,208078,105156,1,-1084,14.2962890986776,0.460019863622796,0.417333520777213,0.042686342845583
8575,2024-09-23,105156,208078,0,1084,14.2962890986776,0.269734712251798,0.489571752254698,-0.2198370400029
8576,2024-09-23,209875,208365,1,-925,14.2962890986776,0.154617921326167,0.5,-0.345382078673833
8576,2024-09-23,208365,209875,0,925,14.2962890986776,0.25,0.282163431972965,-0.0321634319729648
8577,2024-09-23,210220,210460,1,138,14.2962890986776,0.685880744003984,0.66196777538615,0.023912968617834
8577,2024-09-23,210460,210220,0,-138,14.2962890986776,0.642288902074162,0.701228412658689,-0.0589395105845271
8578,2024-09-23,210460,111153,1,113,14.2962890986776,0.623746271581145,0.588766977528807,0.0349792940523386
8578,2024-09-23,111153,210460,0,-113,14.2962890986776,0.548792893673198,0.634303779075662,-0.0855108854024637
8579,2024-09-23,210220,207729,1,134,14.2962890986776,0.715146190082982,0.536646285253479,0.178499904829503
8579,2024-09-23,207729,210220,0,-134,14.2962890986776,0.523699363730676,0.72782500929341,-0.204125645562735
8580,2024-09-23,111153,200008,1,-140,14.2962890986776,0.513901752473114,0.469654761128065,0.0442469913450485
8580,2024-09-23,200008,111153,0,140,14.2962890986776,0.451938393837958,0.542959464485498,-0.0910210706475402
8581,2024-09-23,207729,210530,1,80,14.2962890986776,0.511362430740666,0.880824738400222,-0.369462307659556
8581,2024-09-23,210530,207729,0,-80,14.2962890986776,0.847608565648278,0.522608476923048,0.325000088725231
8582,2024-09-23,210460,200670,1,58,14.2962890986776,0.644284979813041,0.402938928928644,0.241346050884397
8582,2024-09-23,200670,210460,0,-58,14.2962890986776,0.382986897596683,0.653735808681282,-0.270748911084598
8583,2024-09-23,210220,106071,1,133,14.2962890986776,0.739423258234674,0.555878535212075,0.183544723022599
8583,2024-09-23,106071,210220,0,-133,14.2962890986776,0.536485958878459,0.750073430615439,-0.21358747173698
8584,2024-09-23,111153,211346,1,-335,14.2962890986776,0.568739137636991,0.529734639051383,0.0390044985856077
8584,2024-09-23,211346,111153,0,335,14.2962890986776,0.500010882920742,0.591765854156308,-0.0917549712355656
8585,2024-09-23,210530,124014,1,-247,14.2962890986776,0.816806538956593,0.479801514228635,0.337005024727959
8585,2024-09-23,124014,210530,0,247,14.2962890986776,0.456841822399771,0.8232303343047,-0.366388511904929
8586,2024-09-23,210220,209262,1,192,14.2962890986776,0.759887209807886,0.554390766140376,0.20549644366751
8586,2024-09-23,209262,210220,0,-192,14.2962890986776,0.538221092922881,0.76895940023628,-0.230738307313399
8587,2024-09-23,200670,208502,1,-158,14.2962890986776,0.364917543321836,0.456177044972052,-0.0912595016502167
8587,2024-09-23,208502,200670,0,158,14.2962890986776,0.422611710021078,0.393530811036546,0.0290808989845321
8588,2024-09-23,200008,209406,1,65,14.2962890986776,0.43551003747692,0.59659550197622,-0.161085464499299
8588,2024-09-23,209406,200008,0,-65,14.2962890986776,0.582324330265621,0.455309996083328,0.127014334182293
8589,2024-09-23,207729,200329,1,-60,14.2962890986776,0.533348511102517,0.494863426986541,0.0384850841159757
8589,2024-09-23,200329,207729,0,60,14.2962890986776,0.475752702320927,0.543615933616293,-0.0678632312953663
8590,2024-09-23,210460,210319,1,3,14.2962890986776,0.662697445219364,0.436851538527652,0.225845906691713
8590,2024-09-23,210319,210460,0,-3,14.2962890986776,0.421536214903307,0.671206913456931,-0.249670698553625
8591,2024-09-23,106071,111788,1,-103,14.2962890986776,0.518400842659934,0.663890195376382,-0.145489352716448
8591,2024-09-23,111788,106071,0,103,14.2962890986776,0.629398016748143,0.534106271814737,0.0952917449334063
8592,2024-09-23,111153,210107,1,-275,14.2962890986776,0.612458235781567,0.449849578381443,0.162608657400125
8592,2024-09-23,210107,111153,0,275,14.2962890986776,0.377247099626876,0.631154123229365,-0.253907023602488
8593,2024-09-23,210530,105836,1,-136,14.2962890986776,0.829218882909344,0.407131445232621,0.422087437676723
8593,2024-09-23,105836,210530,0,136,14.2962890986776,0.393251659506041,0.83481497074797,-0.441563311241929
8594,2024-09-23,209262,207969,1,-555,14.2962890986776,0.522967916237304,0.310697806151862,0.212270110085441
8594,2024-09-23,207969,209262,0,555,14.2962890986776,0.26127261583184,0.536114425583563,-0.274841809751723
8595,2024-09-23,200670,208013,1,-107,14.2962890986776,0.419676926834427,0.334394318675559,0.0852826081588677
8595,2024-09-23,208013,200670,0,107,14.2962890986776,0.314147742012487,0.443661794347067,-0.129514052334579
8596,2024-09-23,106071,106045,1,9,14.2962890986776,0.548819711305118,0.510088697454131,0.0387310138509867
8596,2024-09-23,106045,106071,0,-9,14.2962890986776,0.488127231678406,0.562632268261082,-0.0745050365826765
8597,2024-09-23,209406,208902,1,-488,14.2962890986776,0.568719969663783,0.182567273878622,0.386152695785162
8597,2024-09-23,208902,209406,0,488,14.2962890986776,0.133735736289554,0.578565592374991,-0.444829856085438
8598,2024-09-23,207729,209334,1,-376,14.2962890986776,0.553441268544301,0.550855885225245,0.00258538331905678
8598,2024-09-23,209334,207729,0,376,14.2962890986776,0.518402533175484,0.562852466793916,-0.0444499336184319
8599,2024-09-23,210319,200587,1,22,14.2962890986776,0.407258380566001,0.487826728547381,-0.0805683479813804
8599,2024-09-23,200587,210319,0,-22,14.2962890986776,0.471694568729327,0.426677365937977,0.0450172027913505
